# 2.8912e-05, 0.0148469, 0.108698, 0.0141882, 0.235362, 0.00759434, 0.0136957, 0.00752869, 0.0301116, 0.151097, 0.0273882, 0.139405, 0.0072886, 0.139571, 0.00941219, 0.0379785, 0.0665588, 0.0131763, 0.00857259, 0.125376, 0.00898212, 0.110247, 0.00988375, 0.0795239, 0.297641, 0.277056, 0.00736348, 0.0163386, 0.0116132, 0.285392, 0.0686489, 0.0108767, 0.0954823, 0.0343346, 0.0737093, 0.158665, 0.0286376, 0.125095, 0.0103038, 0.215492, 0.0335756, 0.110659, 0.0176081, 0.00962117, 0.00838791, 0.318224, 0.26848, 0.0718861, 0.0765137, 0.0216343, 0.0256473, 0.042897, 0.212343, 0.316962, 0.0139798, 0.0848147, 0.00746204, 0.0318156, 0.0328567, 0.0464311, 0.00904401, 0.0172237, 0.00842352, 0.0716678, 0.0381711, 0.0388234, 0.126643, 0.00847271, 0.0120502, 0.0314025, 0.0112213, 0.0180193, 0.015228, 0.0130295, 0.0250711, 0.0168193, 0.017189, 0.0122881, 0.0111561, 0.0110274, 0.0114442, 0.0117749, 0.0107194, 0.0161148, 0.0200163, 0.0101333, 0.0105757, 0.0138767, 0.0187922, 0.0124011, 0.0109639, 0.0101786, 0.0106872, 0.0135702, 0.0145981, 0.0133606, 0.0177268, 0.012911, 0.0136146, 0.0112178, 0.0115311, 0.0118314, 0.0126676, 0.0186165, 0.0122543, 0.0126022, 0.0139573, 0.0149022, 0.0262686, 0.0120307, 0.0105104, 0.0122159, 0.0105939, 0.0118971, 0.0156285, 0.0326278, 0.0125481, 0.0146524, 0.0131479, 0.0131212, 0.011249, 0.0114076, 0.0120644, 0.0125146, 0.0159507, 0.0186117, 0.0131881, 0.012795, 0.0146472, 0.0104696, 0.010531, 0.0115245, 0.0347566, 0.0101075, 0.00994402, 0.0108329, 0.00993293, 0.0172241, 0.0162081, 0.0162093, 0.0138975, 0.011813, 0.0161549, 0.0151606, 0.0171122, 0.00936581, 0.00905076, 0.00763959, 0.00961778, 0.00841731, 0.00988293, 0.0158029, 0.00758624, 0.873392

-43665.1,0.999609,0.0577012,6,63,0,1.00667,-1.15948,0.75356,-0.337855,0.805477,-0.547832,0.0650976,-0.993938,0.842111,-0.878649,-0.535334,0.200425,0.42935,-0.318227,-0.636156,-0.416802,0.444188,-0.319206,0.174217,0.126136,-0.480724,1.00909,-0.522742,0.292903,-0.796748,0.0791087,-0.872874,0.5098,-0.649389,0.347543,-0.0274447,-0.31409,0.455993,-0.747293,0.130187,-0.296827,-0.711881,-0.160822,-0.350982,-0.066163,0.604436,0.0998961,-0.128102,0.00472756,-0.706352,-0.0427221,-0.795475,0.132953,0.534423,-0.842782,-0.303571,0.907084,0.101648,0.231857,0.2893,0.285194,-0.105284,-0.255851,-1.23047,-0.682317,-0.698132,-0.212805,-0.19305,0.117706,-0.0087182,-0.285043,0.230941,0.475736,0.634679,1.71882,1.87894,1.31823,1.36488,1.06217,1.08749,0.52435,0.552451,0.527571,0.485186,0.646613,0.372044,0.361383,0.117293,-0.168835,-0.345181,-0.0459341,0.502128,0.298779,0.222344,0.0378144,0.0986824,0.0623155,-0.114383,-0.22365,-0.158213,-0.11289,-0.0778057,0.264863,0.113219,-0.0512198,-0.041801,-0.276683,-0.226586,-0.258057,-0.0643735,0.0718663,-0.01986,-0.138644,-1.01413,0.178543,-0.218007,0.0021513,-0.101044,0.330546,-0.0172558,-1.25396,0.389175,0.554579,0.45641,0.295641,0.399722,0.112399,-0.173592,-0.172429,-0.403816,-0.185509,-0.382242,-0.313933,-0.0990158,-0.183172,-0.208441,-0.0277894,-1.63277,0.400103,0.28452,0.180853,-0.122171,-0.0768597,0.285918,0.0108077,-0.363123,-0.266521,-0.847942,-0.532791,-0.905717,-0.151391,0.0676423,0.0418319,-0.115236,0.205341,0.0399114,0.141972,0.579612,0.154922
-43676,0.961494,0.0577012,6,63,0,1.00686,-1.12146,0.78867,-0.207836,0.690829,-0.435738,0.155149,-0.894593,0.764658,-0.314112,-0.763858,0.948065,0.558864,-0.416337,-0.494254,-0.404716,-0.199606,-0.158724,0.330293,0.280066,-0.465758,0.876462,-0.473748,0.704827,0.137101,0.754886,-0.785131,0.469954,-0.61311,0.125634,-0.235822,-0.221535,0.721016,-0.869426,-0.290381,0.134984,-0.856695,-0.354366,-0.316537,0.248054,0.632599,0.320597,0.00268435,0.00449586,-0.499094,0.234719,0.610431,-0.0819973,0.884196,-0.679497,-0.336667,0.655114,0.525267,0.805997,0.310877,1.1432,-0.0379617,0.0113574,-0.811274,-0.70884,-0.552352,-0.343789,-0.142446,0.109844,0.251686,-0.0288926,0.747073,0.454518,0.551724,1.80368,1.76042,1.2583,1.16242,0.959081,0.810009,0.348941,0.237138,0.491474,0.367075,0.407855,0.318784,0.172736,-0.0346304,-0.283536,-0.102839,-0.169044,0.339902,-0.0371778,0.0386048,0.0908019,0.025358,-0.0635303,-0.0601324,-0.120922,-0.289652,-0.314031,-0.221904,0.181761,0.0422823,-0.200907,-0.27072,-0.291596,-0.21503,-0.41539,-0.248339,-0.161491,-0.356343,-0.4771,-1.17694,0.0199413,-0.291365,-0.216408,-0.204876,0.0917932,-0.197916,-1.46025,0.223618,0.544549,0.351206,0.189267,0.162579,-0.104761,-0.334362,-0.252287,-0.547014,-0.296392,-0.469713,-0.41853,-0.354302,-0.27859,-0.191348,-0.115376,-1.76247,0.107465,0.172205,-0.0101448,-0.174091,-0.216361,0.222387,-0.0715854,-0.30035,-0.276574,-0.895115,-0.543387,-1.01771,-0.279044,0.110407,-0.112487,-0.101038,0.352785,0.0840803,0.00896927,0.65519,0.182474
-43668.8,0.991523,0.0577012,6,63,0,0.993911,-1.02792,0.555462,-0.311766,0.713965,-0.556513,-0.0090512,-0.955823,1.03091,-0.633746,-0.633932,1.13636,0.505466,0.13227,-0.530226,-0.466893,0.147154,-0.400254,0.170172,0.0223199,-0.473296,0.785234,-0.507494,0.63116,0.726659,0.397023,-0.84304,0.478855,-0.794594,-0.26679,-0.23691,-0.23026,0.25078,-0.807045,-0.765968,-0.113321,-0.904662,-0.659334,-0.379584,-0.0433287,0.398015,0.165419,-0.0474308,-0.117078,-0.617053,1.31004,0.39866,0.12481,0.731033,-0.56001,-0.201044,1.07478,-0.252403,-1.37261,0.190739,0.225244,-0.10289,-0.360693,-1.26423,-0.865513,-0.665691,-0.302646,-0.216391,-0.141134,0.245927,0.0890531,0.408945,0.42545,0.608364,1.47679,1.74601,1.23684,1.18036,0.910508,1.05841,0.267412,0.350025,0.363008,0.436607,0.465686,0.342087,0.203015,-0.0571336,-0.297978,-0.177116,-0.197743,0.398369,0.13709,0.1644,0.0417436,0.0217635,-0.101736,-0.0698229,-0.169126,-0.287772,-0.417365,-0.0725829,0.123325,-0.0385617,-0.254439,-0.161789,-0.354346,-0.223431,-0.236088,-0.237349,-0.17097,-0.153419,-0.254535,-1.12477,0.0634998,-0.349206,-0.135096,-0.246556,-0.0390931,-0.122384,-1.44468,0.148927,0.346999,0.222882,0.0326061,0.10141,-0.135836,-0.346807,-0.252484,-0.529026,-0.206383,-0.389618,-0.33737,-0.395931,-0.354256,-0.207152,-0.178172,-1.65463,0.303428,0.23619,0.021092,-0.164023,-0.338246,0.185227,-0.236284,-0.379185,-0.404209,-0.782572,-0.706134,-0.927327,-0.251831,-0.00031967,0.0798209,-0.0379467,-0.0491324,-0.0358801,-0.204271,0.518751,0.120515
-43684,0.939036,0.0577012,6,63,0,1.0029,-1.05667,0.180547,-0.322225,1.6385,-0.39171,0.0753315,-0.843476,1.04747,-0.875009,-0.570616,1.6562,0.607024,-0.341623,-0.510279,-0.859523,-0.0134776,-0.277421,0.37496,0.0139488,-0.373362,0.803353,-0.410731,0.118741,-0.375371,1.17934,-0.715403,0.668097,-0.621364,0.288177,-0.16781,-0.150211,0.823016,-0.488742,-0.115274,-0.809669,-0.519342,-1.16107,-0.229989,-0.350308,0.814852,0.351502,0.231085,0.191773,-0.488758,0.977022,0.764237,0.500118,1.17643,-0.536271,-0.0364589,1.3533,-0.333461,0.413123,0.265094,1.08998,0.021348,0.185396,-1.45335,-0.235139,-0.619623,-0.0786056,-0.0497691,0.356545,0.0523116,0.366774,0.630208,0.564687,0.630701,1.46759,1.63576,1.21913,1.06275,0.708142,0.743668,0.326994,0.343094,0.286776,0.294048,0.278566,0.204422,0.137691,-0.0739808,-0.412571,-0.332197,-0.26652,0.13847,-0.0137324,0.0487092,0.0254818,-0.198963,-0.207579,-0.298134,-0.314193,-0.307238,-0.522227,-0.356891,-0.0366058,-0.164332,-0.338618,-0.341943,-0.529208,-0.366883,-0.483016,-0.354122,-0.29022,-0.334772,-0.35854,-1.12318,0.114503,-0.393452,-0.330955,-0.336252,0.00242827,-0.186058,-1.3735,0.223006,0.254146,0.462048,-0.132706,0.0519842,-0.193716,-0.423671,-0.416546,-0.761683,-0.390748,-0.539741,-0.473446,-0.396785,-0.563275,-0.313571,-0.247316,-1.98966,0.0971945,0.0135334,-0.0296997,-0.258031,-0.248047,0.0197454,-0.177098,-0.555663,-0.579692,-1.15582,-0.899711,-1.11223,-0.374825,-0.0968692,-0.0673584,-0.129581,-0.22733,-0.270113,-0.0180295,0.533037,0.308869
-43691.6,0.905556,0.0577012,6,63,0,1.00236,-1.20054,1.0107,-0.172032,0.776889,-0.400179,0.102057,-0.776575,0.827284,-0.658096,-1.0449,1.29977,0.626214,-0.069553,-0.315706,-0.615469,-0.106242,-0.238435,0.462044,0.166892,-0.19939,-0.0405388,-0.440505,0.896877,0.240474,-0.388712,-0.703655,0.749705,-0.60383,0.316014,-0.213357,-0.0213337,0.813477,-0.617427,-0.196357,-0.00460303,-0.713635,-0.916523,-0.107988,0.921068,0.94486,-0.0333178,0.172981,0.130491,-0.514911,0.464848,0.585181,0.797956,0.766492,-0.690947,-0.0364841,0.934946,0.145731,0.386124,0.463291,1.03642,0.0939788,0.22085,-0.973954,-0.783185,-0.598352,-0.148388,-0.00931219,0.182307,-0.0586323,0.101662,0.329393,0.606001,0.682239,1.65262,1.71016,1.17073,1.21316,0.826007,0.843332,0.361924,0.583404,0.476668,0.332426,0.45783,0.343149,0.293118,0.0454068,-0.152051,-0.0304724,-0.241106,0.242723,0.113068,0.0661257,-0.0524003,-0.0825443,0.0248442,-0.160279,-0.198354,-0.311663,-0.317325,-0.140695,0.0500174,-0.104801,-0.364,-0.131438,-0.308376,-0.125738,-0.362117,-0.203902,-0.271707,-0.205102,-0.397332,-1.13542,0.176314,-0.370606,-0.0736814,-0.20274,0.0459833,-0.220829,-0.958663,0.198389,0.362403,0.320646,0.135873,0.172487,-0.186692,-0.293072,-0.432176,-0.480895,-0.333941,-0.532741,-0.381265,-0.258345,-0.290951,-0.216774,-0.145251,-1.66542,0.284965,0.27155,0.0566967,-0.178668,-0.079662,0.229236,-0.230496,-0.640954,-0.255116,-0.916139,-0.685836,-0.8382,-0.279107,-0.226394,0.06735,-0.132768,-0.0579884,-0.232915,0.0619758,0.47694,0.222735
-43656.7,0.964892,0.0577012,5,31,0,1.00683,-1.24819,0.381657,-0.206408,0.974609,-0.411251,0.0400034,-0.872935,1.12598,-0.266623,-0.512223,0.516765,0.566944,0.0453251,-0.437502,-0.588397,0.0881009,-0.268844,0.235971,-0.81134,-0.369958,0.606069,-0.484027,0.908701,0.623056,-0.0401704,-0.727737,0.750186,-0.505272,0.547275,-0.325569,-0.0840778,0.392737,-0.654445,-0.28614,0.0624232,-0.623806,-0.611297,-0.342654,0.522389,0.809451,0.12825,0.132334,-0.0328234,-0.537993,0.574977,0.774289,-0.0842093,1.03535,-0.696121,-0.129493,0.93573,0.109699,0.178129,0.411075,0.692589,0.0527134,0.111319,-0.7992,-0.517258,-0.584886,-0.0755626,-0.0796189,0.353683,-0.0616236,0.173421,0.5576,0.624719,0.487993,1.63282,1.82479,1.33782,1.2021,1.04047,1.0772,0.44549,0.435675,0.617872,0.450055,0.614955,0.28221,0.281228,0.166972,-0.174901,-0.212792,-0.113334,0.444165,0.288871,0.171582,0.167403,0.141857,0.0479428,-0.0460985,-0.182184,-0.228518,-0.225803,-0.274341,0.256824,0.0293632,-0.142519,-0.107644,-0.400081,-0.0740761,-0.183742,0.0299833,-0.0887841,-0.062387,-0.217197,-0.873469,0.21196,-0.318738,-0.0564634,-0.0811729,0.158022,0.0683897,-1.11182,0.346973,0.443591,0.403229,0.155369,0.259952,-0.090504,-0.196219,-0.323681,-0.575937,-0.170059,-0.325317,-0.39864,-0.127069,-0.294594,-0.210892,-0.123412,-1.65012,0.394913,0.299375,0.126308,-0.10668,-0.0214676,0.195654,0.00721326,-0.271234,-0.339025,-0.786375,-0.600863,-1.06316,-0.210486,0.0786078,0.0512184,-0.0261404,0.000684887,0.0922223,0.0153591,0.525862,0.0770901
-43665.8,0.977128,0.0577012,6,63,0,1.01232,-1.20135,0.272237,-0.269252,0.554111,-0.486375,0.11403,-0.941143,0.706111,-0.521208,-0.605395,0.542142,0.535401,-0.0660566,-0.539227,-0.407042,0.388829,-0.248338,0.272563,-0.00343383,-0.446932,0.869354,-0.489257,0.772095,0.513842,0.247079,-0.814874,0.646422,-0.694944,0.773571,0.0093921,-0.184175,0.855355,-0.551615,0.14091,-0.149179,-0.795959,-0.988001,-0.353513,0.400895,0.692288,0.490845,0.0989911,0.0565361,-0.612752,-0.27462,-0.450373,0.31546,0.308409,-0.81032,-0.0621828,0.438395,0.295883,0.807947,0.270305,0.492438,0.0180504,0.0669475,-1.35538,-0.600866,-0.599535,-0.273617,-0.114095,0.32956,0.262382,0.167653,0.0146665,0.56406,0.518526,1.48889,1.87599,1.27277,1.10493,0.893472,1.09604,0.45017,0.529887,0.580672,0.356041,0.465081,0.433132,0.353771,0.222847,0.0140241,-0.00465188,-0.0648087,0.503047,0.197392,0.0413,0.217383,0.0628363,0.071306,-0.127002,-0.0799837,-0.13358,-0.243468,-0.0896704,0.274741,0.0939828,-0.124848,-0.0333818,-0.312927,-0.20271,-0.349231,-0.0399436,-0.150471,-0.0140297,-0.206993,-1.30741,0.23879,-0.284016,-0.106295,-0.10459,0.247596,0.0480454,-1.2526,0.320609,0.584001,0.445195,0.144201,0.24266,-0.00493157,-0.241013,-0.317228,-0.56032,-0.263819,-0.332174,-0.348433,-0.180457,-0.239385,-0.119777,-0.118945,-1.76013,0.260994,0.256968,0.196732,-0.130556,-0.154547,0.162204,-0.109736,-0.325279,-0.397886,-0.789401,-0.609751,-0.953102,-0.178834,0.0808516,-0.0602109,-0.0176091,0.0165988,-0.10092,0.250065,0.566304,0.258001
-43676.1,0.987425,0.0577012,6,63,0,1.00057,-1.18452,0.312334,-0.147448,0.729339,-0.396589,0.0763229,-0.859713,1.08923,-0.562273,-0.734652,1.25784,0.605395,-0.485099,-0.521862,-0.530269,0.0492328,-0.132497,0.261698,-0.0437605,-0.389866,0.579627,-0.418437,0.783997,-0.200404,0.0547269,-0.746074,0.621089,-0.58797,-0.167248,-0.258405,-0.149338,0.646743,-0.605483,-0.158948,-0.456547,-0.907099,-1.29605,-0.209856,0.966305,0.576373,0.250956,0.0895813,0.042117,-0.480998,0.290683,0.792245,0.60557,0.826781,-0.638792,0.0297085,1.24135,0.571494,0.335915,0.246484,0.857848,0.0136708,-0.0290062,-0.57626,-0.689745,-0.574482,-0.24556,-0.0602233,0.588625,0.279168,0.27716,0.362552,0.616912,0.622045,1.452,1.74364,1.22416,1.06681,0.932416,0.909246,0.365181,0.592187,0.474178,0.388627,0.443802,0.300001,0.232014,0.106757,-0.326782,-0.183036,-0.124797,0.445183,0.223722,-0.101848,-0.0307708,-0.0234327,-0.0235606,-0.140815,-0.274353,-0.477647,-0.359227,-0.183817,0.180401,-0.00469439,-0.15166,-0.0738726,-0.191534,-0.234277,-0.254524,-0.181976,-0.128414,-0.219334,-0.175882,-1.00224,0.12316,-0.365428,-0.172113,-0.153876,0.252473,-0.00594244,-0.8398,0.364533,0.26619,0.296893,0.195565,0.264636,-0.158658,-0.202079,-0.360424,-0.734125,-0.160231,-0.2687,-0.32451,-0.282571,-0.330548,-0.258334,-0.142747,-1.6992,0.20429,0.225184,0.111006,-0.153879,-0.15023,0.252443,-0.123637,-0.499432,-0.327528,-0.877875,-0.789275,-0.877323,-0.326825,-0.099951,0.0957658,0.0332748,0.149758,-0.0449392,0.0589194,0.456073,0.0918128
-43661.9,0.975515,0.0577012,6,63,0,0.997219,-1.06923,0.431167,-0.27396,0.232386,-0.535024,-0.00168341,-0.993512,1.11106,-0.943517,-0.628116,0.348936,0.454806,-0.126466,-0.652546,-0.550231,-0.325047,-0.356228,0.237226,-0.177987,-0.391801,0.506987,-0.603378,1.02147,0.537716,0.603625,-0.83666,0.65306,-0.735453,-0.112073,-0.354292,-0.32521,0.94733,-0.792013,-0.701323,-0.076561,-0.690939,-0.18194,-0.350837,0.420231,0.519247,-0.226442,0.0477112,-0.114613,-0.657747,-0.414373,0.0861802,0.448451,0.308414,-0.898544,-0.179146,1.11566,0.07209,0.464018,0.114599,1.17057,-0.0784198,-0.277156,-1.06667,-0.962333,-0.6471,-0.135292,-0.146241,0.0549513,-0.118829,-0.0793263,0.539754,0.501536,0.705589,1.3128,1.64885,1.08003,1.09461,0.902252,1.05955,0.291362,0.381817,0.477717,0.451196,0.54126,0.351688,0.254131,0.140354,-0.0392308,-0.125049,-0.129426,0.418799,0.235215,0.172049,0.162568,0.0818274,-0.0649594,-0.125808,-0.260533,-0.262227,-0.247881,-0.0310529,0.0989106,0.0250239,-0.0865,-0.0646423,-0.309556,-0.129263,-0.589124,-0.125455,-0.182992,-0.122038,-0.195359,-1.09593,0.202193,-0.303447,-0.092386,-0.183467,0.155589,-0.049626,-1.2173,0.324846,0.460041,0.361457,0.0776387,0.228466,0.0375138,-0.180627,-0.30781,-0.533074,-0.139947,-0.350538,-0.393812,-0.333535,-0.225631,-0.151937,-0.151888,-1.64083,0.214467,0.22392,0.0652466,-0.147238,-0.0980233,-0.00316358,-0.0405041,-0.348554,-0.316576,-0.793298,-0.661391,-0.954132,-0.218383,0.0051987,-0.00327844,-0.0128663,0.0613537,0.0263208,0.0116502,0.539775,0.034493
-43653.6,0.981045,0.0577012,6,63,0,0.999533,-1.11355,0.366787,-0.266116,1.08637,-0.442568,0.00136014,-0.912308,0.894452,-0.543471,-0.649048,0.71727,0.57231,-0.18795,-0.477763,-0.689714,0.294114,-0.219311,0.166708,-0.16132,-0.387712,0.143917,-0.45898,1.02902,-0.24297,-0.348506,-0.7929,0.610634,-0.632537,-0.274689,-0.24659,-0.215914,0.368775,-0.760902,-0.305855,-0.570377,-0.699401,-0.469875,-0.257249,1.05289,0.664697,-0.216609,-0.0321234,-0.0245351,-0.569449,0.678142,0.153703,0.317467,0.931313,-0.618995,-0.514892,1.01813,0.412275,0.193369,0.30209,0.0293031,-0.0348302,0.178879,-1.10455,-0.252266,-0.73076,-0.159895,-0.175451,0.334657,0.401619,0.0161661,0.719411,0.580566,0.499563,1.74835,1.68824,1.21711,0.948159,0.904403,0.92664,0.381981,0.46556,0.498871,0.393559,0.431575,0.382912,0.155455,0.0253822,-0.350723,-0.183746,-0.152938,0.333483,0.0328739,-0.0378245,0.0786588,-0.065898,-0.104175,-0.0886492,-0.134059,-0.349421,-0.301841,-0.156999,0.109581,0.0538094,-0.285728,-0.119743,-0.300087,-0.193952,-0.541938,-0.167297,-0.109892,-0.146976,-0.395597,-1.14842,0.0852626,-0.327228,-0.104769,-0.141919,0.130798,-0.0681757,-1.26037,0.36279,0.303771,0.37414,0.0754067,0.206189,-0.0722125,-0.361329,-0.407091,-0.690581,-0.183047,-0.247024,-0.367357,-0.262997,-0.255969,-0.116794,-0.0750944,-1.60643,0.260208,0.26452,0.107646,-0.243563,-0.0715531,0.0920796,-0.230142,-0.421518,-0.40114,-0.885359,-0.682536,-0.810344,-0.265402,0.00305145,0.00303662,-0.00900227,-0.000424026,0.0122325,-0.00458783,0.508091,0.0094273
-43671.9,0.993953,0.0577012,6,63,0,0.9942,-1.28763,0.252532,-0.0972991,0.949205,-0.263951,0.360572,-0.645478,0.784589,0.325003,-0.412685,0.653093,0.751462,-0.555279,-0.324206,-0.547324,0.275345,-0.00889129,0.435198,-0.100953,-0.183459,1.05018,-0.287854,1.22509,0.736734,0.934195,-0.577972,0.87219,-0.49862,0.201108,-0.141678,0.00169963,1.27808,-0.319715,-0.189048,-0.162734,-0.574567,-0.593965,-0.131247,0.0882107,0.716215,0.436638,0.326111,0.177222,-0.402745,0.401951,-0.00302448,0.488667,0.838114,-0.564803,0.0993282,1.13234,0.0294746,-0.00120625,0.493123,0.930562,0.211831,0.152137,-1.10702,-0.76896,-0.472863,-0.0405513,0.0818023,0.093918,0.164401,0.563553,0.0522233,0.825248,0.508328,1.55016,1.70505,1.26325,1.02739,0.771246,0.884031,0.336046,0.392807,0.481664,0.426849,0.471853,0.15694,0.120153,-0.0833975,-0.258453,-0.0222028,-0.126131,0.345607,0.168919,0.120439,0.0160856,-0.0327432,-0.125334,-0.266231,-0.190187,-0.229782,-0.527728,-0.156908,0.00375798,-0.0649061,-0.306251,-0.129743,-0.528462,-0.295382,-0.58021,-0.204867,-0.108874,-0.241725,-0.28092,-1.19163,-0.0254867,-0.31648,-0.235267,-0.175627,0.16382,-0.132861,-1.41572,0.192463,0.480367,0.37774,0.0809519,0.181121,-0.155893,-0.216362,-0.358401,-0.618571,-0.184817,-0.473864,-0.483326,-0.252382,-0.352101,-0.311365,-0.149585,-1.38995,0.237065,0.102898,0.0256817,-0.16739,-0.0778064,0.168461,-0.123848,-0.409464,-0.322294,-0.925572,-0.667178,-1.143,-0.328605,0.0279505,-0.0128242,-0.0158611,-0.0320981,-0.0375581,-0.0832241,0.612799,0.0505749
-43664,0.906256,0.0577012,6,63,0,1.00008,-1.09691,0.506142,-0.302566,1.21279,-0.415877,0.0526013,-0.852935,0.828776,0.0666803,-0.543364,0.746833,0.562587,-0.487812,-0.509516,-0.8684,-0.0439148,-0.364353,0.315975,-0.249224,-0.389533,1.34387,-0.466972,0.304379,0.697683,-0.0632629,-0.723702,0.819149,-0.558966,-1.13981,-0.580716,-0.0459498,0.362163,-0.616503,-0.00865786,-0.273943,-0.662268,-0.115388,-0.193885,0.314193,0.890029,0.669017,0.0291158,0.141082,-0.487955,-0.192257,0.761412,0.0983167,0.252325,-0.58189,-0.0852454,0.897731,0.170376,0.7398,0.480692,0.926209,0.0575063,-0.135136,-1.36184,-0.698862,-0.669255,-0.252553,-0.118246,0.274985,0.170575,0.186975,0.821747,0.545181,0.600778,1.49666,1.63259,1.16077,1.0819,0.845683,0.944962,0.0993814,0.287377,0.321782,0.262087,0.414271,0.299406,0.248379,-0.0375449,-0.303799,-0.198051,-0.181406,0.283023,0.0277701,-0.00290136,-0.0597942,-0.0537117,-0.0900476,-0.233831,-0.414529,-0.443094,-0.436046,-0.244768,-0.000124491,-0.056405,-0.251949,-0.200823,-0.408923,-0.340558,-0.497552,-0.29648,-0.210966,-0.247466,-0.409601,-1.14879,0.0117477,-0.348388,-0.119177,-0.228287,0.0631382,-0.241636,-1.27249,0.248847,0.393719,0.3634,-0.0521383,0.155929,-0.175123,-0.218188,-0.531181,-0.730078,-0.296416,-0.487012,-0.469195,-0.189283,-0.414291,-0.219762,-0.244117,-1.75692,0.131791,0.158205,0.0288815,-0.263657,-0.334295,0.095227,-0.287172,-0.533398,-0.441739,-0.906789,-0.617043,-0.90511,-0.326121,-0.145169,0.00740811,0.0187196,-0.0185241,-0.075619,-0.125672,0.57787,0.0916713
-43682.8,0.932238,0.0577012,6,63,0,1.00215,-1.14789,1.16888,-0.0489857,0.0999951,-0.318572,0.0802956,-0.804914,0.895864,-0.52892,-0.272058,1.22547,0.649304,0.360782,-0.476556,-0.820296,-0.25316,-0.0733605,0.365063,-0.396811,-0.21684,0.500217,-0.418582,0.736456,0.24004,1.10803,-0.68652,0.853414,-0.625602,0.682466,-0.267551,-0.139753,1.23107,-0.662761,-0.831996,-0.817675,-0.773538,-0.447038,-0.146792,-0.0317348,0.681364,0.545922,0.182271,0.101037,-0.460836,0.0303898,0.620415,0.875621,0.669266,-0.701593,-0.0736185,1.21112,-0.447781,0.442692,0.299295,0.827239,0.10117,0.378337,-0.957615,-0.0557738,-0.591463,-0.28782,0.0358763,0.292095,0.54783,0.127598,0.646291,0.68623,0.705525,1.45694,1.60203,1.17994,1.12841,0.82843,1.00293,0.132765,0.202265,0.270917,0.277315,0.384678,0.220093,0.276922,-0.0584336,-0.332865,-0.337324,-0.233166,0.286946,-0.00359686,-0.171849,-0.068459,-0.0525754,-0.167251,-0.180625,-0.412815,-0.427298,-0.456468,-0.0970077,0.0675342,-0.266219,-0.319406,-0.174298,-0.520721,-0.219599,-0.512612,-0.289351,-0.242629,-0.2738,-0.548092,-0.969397,0.0369771,-0.369692,-0.234606,-0.29068,0.0548127,-0.120107,-1.24916,0.072327,0.319074,0.323995,0.0578317,0.0711524,-0.106563,-0.31753,-0.369422,-0.648466,-0.179632,-0.472157,-0.569929,-0.33532,-0.467759,-0.378753,-0.169989,-1.68662,0.129495,0.136829,-0.048223,-0.352616,-0.334143,-0.00207572,-0.283089,-0.495093,-0.49217,-1.01646,-0.854765,-0.964522,-0.371502,-0.0530656,0.0579792,-0.0375935,0.0428348,-0.026596,-0.111872,0.531565,0.0929336
-43686.4,0.999663,0.0577012,6,63,0,1.00403,-1.08656,0.395173,-0.285476,0.196715,-0.43762,0.0636574,-0.830866,0.838645,-0.509404,-0.555307,1.24209,0.580755,-0.204115,-0.545856,-0.926311,0.330717,-0.253124,0.243427,-0.067867,-0.430142,0.627307,-0.467889,0.263097,-0.745502,-0.464765,-0.751338,0.51186,-0.549164,-0.0408185,-0.128114,-0.129286,0.651013,-0.544364,0.0346094,0.0559144,-0.754142,-0.145136,-0.225047,0.346114,0.765235,0.570593,0.0995554,0.0160061,-0.510766,0.862732,-0.447785,0.556071,0.96895,-0.697492,-0.331986,1.18413,0.26588,0.89211,0.2333,1.08862,-0.0198897,0.00833759,-1.03056,-0.927714,-0.680351,-0.210688,-0.0091635,0.428828,0.289995,-0.0519076,0.160431,0.551353,0.536827,1.74116,1.62751,1.35111,1.1704,0.873061,0.930367,0.18323,0.429038,0.267516,0.265555,0.44318,0.309086,0.0395545,0.0254258,-0.340202,-0.260527,-0.183873,0.196415,-0.0326538,-0.10125,-0.0151467,-0.0762726,-0.126882,-0.165202,-0.357135,-0.289914,-0.497046,-0.222544,0.0292293,-0.0419275,-0.263165,-0.198757,-0.517183,-0.191864,-0.485118,-0.222397,-0.161266,-0.220463,-0.402541,-1.43368,0.00719605,-0.42459,-0.223589,-0.303962,0.148359,-0.24265,-1.13111,0.154848,0.327127,0.369513,0.128774,0.0157268,-0.113066,-0.305766,-0.576907,-0.534099,-0.255436,-0.5429,-0.345041,-0.406674,-0.380317,-0.266657,-0.218554,-1.93239,0.166896,0.106068,-0.0619844,-0.339714,-0.316124,0.10858,-0.293248,-0.37772,-0.303768,-0.838653,-0.744811,-1.255,-0.359192,-0.276788,-0.336527,0.0152295,0.0877185,-0.180137,-0.147579,0.583877,0.396819
